"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu000829" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified"
"Otu000832" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Acidimicrobiaceae" "CL500-29_marine_group" "Unclassified"
"Otu000851" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000853" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methylobacteriaceae" "Methylobacterium" "Unclassified"
"Otu000856" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Luteolibacter" "Unclassified"
"Otu000857" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_unclassified" "Alphaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000866" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified"
"Otu000874" "Bacteria" "Cyanobacteria" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000877" "Bacteria" "Bacteroidetes" "Bacteroidetes_BD2-2" "Bacteroidetes_BD2-2_unclassified" "Bacteroidetes_BD2-2_unclassified" "Unclassified" "Unclassified"
"Otu000885" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000888" "Bacteria" "Proteobacteria" "TA18" "TA18_unclassified" "TA18_unclassified" "Unclassified" "Unclassified"
"Otu000891" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Unclassified"
"Otu000893" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000899" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "OM27_clade" "Unclassified"
"Otu000900" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" "Unclassified" "Unclassified"
"Otu000905" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000917" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A3"
"Otu000921" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" "Unclassified" "Unclassified"
"Otu000925" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu000931" "Bacteria" "Chlamydiae" "Chlamydiae" "Chlamydiales" "Chlamydiales_unclassified" "Unclassified" "Unclassified"
"Otu000935" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000937" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acSTL" "acSTL_unclassified" "Unclassified"
"Otu000939" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-B" "Rhodo"
"Otu000950" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" "Unclassified" "Unclassified"
"Otu000953" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000960" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu000966" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000973" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "WCHB1-69" "Unclassified" "Unclassified"
"Otu000974" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu000981" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Oceanospirillaceae" "Pseudospirillum" "Unclassified"
"Otu000986" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Fluviicola" "Unclassified"
"Otu001008" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified"
"Otu001038" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001045" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_unclassified" "Unclassified" "Unclassified"
"Otu001061" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "bacVI" "bacVI_unclassified" "Unclassified"
"Otu001062" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriales_unclassified" "Unclassified" "Unclassified"
"Otu001063" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Desulfobacula" "Unclassified"
"Otu001065" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" "Unclassified" "Unclassified"
"Otu001067" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betII" "Pnec" "PnecD"
"Otu001072" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" "Anaerolinea" "Unclassified"
"Otu001073" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001084" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001086" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001087" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001088" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Luteolibacter" "Unclassified"
"Otu001089" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001092" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "WCHB1-69" "Unclassified" "Unclassified"
"Otu001093" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Blfdi19" "Unclassified" "Unclassified"
"Otu001097" "Bacteria" "Lentisphaerae" "Lentisphaeria" "Victivallales" "Victivallaceae" "Victivallis" "Unclassified"
"Otu001099" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001104" "Bacteria" "Chlorobi" "Ignavibacteria" "Ignavibacteriales" "BSV26" "Unclassified" "Unclassified"
"Otu001107" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001115" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "mle1-27" "Unclassified" "Unclassified"
"Otu001118" "Bacteria" "Cyanobacteria" "ML635J-21" "ML635J-21_unclassified" "ML635J-21_unclassified" "Unclassified" "Unclassified"
"Otu001123" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "alfII" "alfII_unclassified" "Unclassified"
"Otu001124" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001131" "Bacteria" "Spirochaetae" "Spirochaetes" "Spirochaetales" "Spirochaetaceae" "Treponema_2" "Unclassified"
"Otu001134" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu001136" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001140" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001155" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Unclassified" "Unclassified"
"Otu001175" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Unclassified" "Unclassified"
"Otu001183" "Bacteria" "Parcubacteria" "Parcubacteria_unclassified" "Parcubacteria_unclassified" "Parcubacteria_unclassified" "Unclassified" "Unclassified"
"Otu001185" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Methylophilales" "betIV" "betIV_unclassified" "Unclassified"
"Otu001201" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Dechloromonas" "Unclassified"
"Otu001215" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Owenweeksia" "Unclassified"
"Otu001218" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Chitinophaga" "Unclassified"
"Otu001236" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001250" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu001255" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001269" "Bacteria" "Latescibacteria" "Latescibacteria_unclassified" "Latescibacteria_unclassified" "Latescibacteria_unclassified" "Unclassified" "Unclassified"
"Otu001276" "Bacteria" "Actinobacteria" "Actinobacteria" "PeM15" "PeM15_unclassified" "Unclassified" "Unclassified"
"Otu001284" "Bacteria" "Omnitrophica" "NPL-UPA2" "NPL-UPA2_unclassified" "NPL-UPA2_unclassified" "Unclassified" "Unclassified"
"Otu001288" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001301" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Deltaproteobacteria_unclassified" "Deltaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001309" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Unclassified" "Unclassified"
"Otu001311" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacteria_Incertae_Sedis" "Unknown_Family" "possible_genus_03" "Unclassified"
"Otu001319" "Bacteria" "Actinobacteria" "Thermoleophilia" "Thermoleophilia_unclassified" "Thermoleophilia_unclassified" "Unclassified" "Unclassified"
"Otu001330" "Bacteria" "Candidate_division_OP3" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Unclassified" "Unclassified"
"Otu001341" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu001342" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagales_unclassified" "Unclassified" "Unclassified"
"Otu001345" "Bacteria" "Candidate_division_OP3" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Unclassified" "Unclassified"
"Otu001354" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001356" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_unclassified" "Alphaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001365" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Crocinitomix" "Unclassified"
"Otu001370" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu001384" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001388" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001408" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acTH2" "Myco" "Unclassified"
"Otu001414" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Acidimicrobiales_Incertae_Sedis" "Candidatus_Microthrix" "Unclassified"
"Otu001415" "Bacteria" "Spirochaetae" "Spirochaetes" "Spirochaetales" "Spirochaetaceae" "Treponema" "Unclassified"
"Otu001440" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Chitinophagaceae_unclassified" "Unclassified"
"Otu001475" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" "Unclassified" "Unclassified"
"Otu001476" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexales_unclassified" "Unclassified" "Unclassified"
"Otu001485" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI_unclassified" "Unclassified"
"Otu001498" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Deltaproteobacteria_unclassified" "Deltaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001533" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001552" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001561" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Planctopirus" "Unclassified"
"Otu001579" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Moraxella" "Unclassified"
"Otu001602" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Cystobacteraceae" "Unclassified" "Unclassified"
"Otu001621" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001622" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bdellovibrionaceae" "OM27_clade" "Unclassified"
"Otu001623" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu001636" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "LiUU-11-161" "Unclassified" "Unclassified"
"Otu001637" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Unclassified" "Unclassified"
"Otu001643" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Vogesella" "Unclassified"
"Otu001645" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001656" "Bacteria" "Verrucomicrobia" "Verrucomicrobia_unclassified" "Verrucomicrobia_unclassified" "Verrucomicrobia_unclassified" "Verrucomicrobia_unclassified" "Unclassified"
"Otu001668" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Ruminococcaceae" "Unclassified" "Unclassified"
"Otu001670" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "PHOS-HE51" "Unclassified" "Unclassified"
"Otu001685" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified"
"Otu001707" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bacteriovoracaceae" "Peredibacter" "Unclassified"
"Otu001709" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001753" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu001771" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_unclassified" "Alphaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001784" "Bacteria" "Candidate_division_OP3" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Unclassified" "Unclassified"
"Otu001793" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001802" "Bacteria" "Cyanobacteria" "Melainabacteria" "Gastranaerophilales" "Gastranaerophilales_unclassified" "Unclassified" "Unclassified"
"Otu001806" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Pirellula" "Unclassified"
"Otu001821" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Ruminococcaceae" "Unclassified" "Unclassified"
"Otu001834" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified" "Unclassified"
"Otu001863" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001894" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001905" "Bacteria" "Spirochaetae" "Spirochaetes" "Spirochaetales" "Spirochaetaceae" "Treponema" "Unclassified"
"Otu001925" "Bacteria" "Candidate_division_OP3" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Unclassified" "Unclassified"
"Otu001968" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001970" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu002003" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "gamI" "gamI_unclassified" "Unclassified"
"Otu002005" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu002019" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales_unclassified" "Unclassified" "Unclassified"
"Otu002029" "Bacteria" "Cyanobacteria" "Cyanobacteria" "SubsectionI" "FamilyI" "Synechococcus" "Unclassified"
"Otu002082" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales_unclassified" "Unclassified" "Unclassified"
"Otu002086" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betII" "Pnec" "PnecA"
"Otu002124" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu002155" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betIII" "betIII-A" "betIII-A1"
"Otu002159" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Thiotrichales" "Thiotrichales_unclassified" "Unclassified" "Unclassified"
"Otu002163" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A3"
"Otu002173" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu002180" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu002185" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Alcaligenaceae" "MWH-UniP1_aquatic_group" "Unclassified"
"Otu002196" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu002199" "Bacteria" "Chlorobi" "Chlorobia" "Chlorobiales" "OPB56" "Unclassified" "Unclassified"
"Otu002212" "Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "f__Opitutaceae" "f__Opitutaceae_unclassified" "Unclassified"
"Otu002375" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu002453" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu002540" "Bacteria" "Verrucomicrobia" "Opitutae" "Opitutae_vadinHA64" "Opitutae_vadinHA64_unclassified" "Unclassified" "Unclassified"
"Otu002596" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-A" "Unclassified"
"Otu002700" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Comamonadaceae" "Unclassified" "Unclassified"
"Otu002882" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacterales" "B18" "Unclassified" "Unclassified"
"Otu002900" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu002984" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified"
"Otu003142" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu003259" "Bacteria" "Deinococcus-Thermus" "Deinococci" "Deinococcales" "Deinococcaceae" "Deinococcus" "Unclassified"
"Otu003536" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu003606" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" "Unclassified"
"Otu003610" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A4"
